BINARY is BFO_0000050 ObjectProperty
BINARY SubClassOf Orphanet_2332 BFO_0000050_some_Orphanet_139393,
BINARY SubClassOf Orphanet_2332 BFO_0000050_some_Orphanet_183580,
BINARY SubClassOf Orphanet_2332 BFO_0000050_some_Orphanet_611327
BINARY is Orphanet_2333 Class
BINARY SubClassOf Orphanet_2333 Orphanet_377789,
BINARY SubClassOf Orphanet_2333 Orphanet_557493,
BINARY SubClassOf Orphanet_2333 BFO_0000050_some_Orphanet_139021,
BINARY SubClassOf Orphanet_2333 BFO_0000050_some_Orphanet_181402,
BINARY SubClassOf Orphanet_2333 BFO_0000050_some_Orphanet_183570,
BINARY SubClassOf Orphanet_2333 BFO_0000050_some_Orphanet_93440
BINARY is Orphanet_2334 Class
BINARY SubClassOf Orphanet_2334 Orphanet_377788,
BINARY SubClassOf Orphanet_2334 Orphanet_557493,
BINARY SubClassOf Orphanet_2334 BFO_0000050_some_Orphanet_519290,
BINARY SubClassOf Orphanet_2334 BFO_0000050_some_Orphanet_522566
BINARY is Orphanet_233655 Class
BINARY SubClassOf Orphanet_233655 Orphanet_496924,
BINARY SubClassOf Orphanet_233655 Orphanet_557492,
BINARY SubClassOf Orphanet_233655 Orphanet_98053
BINARY is Orphanet_2337 Class
BINARY SubClassOf Orphanet_2337 Orphanet_377788,
BINARY SubClassOf Orphanet_2337 Orphanet_557493,
BINARY SubClassOf Orphanet_2337 BFO_0000050_some_Orphanet_98349
BINARY is Orphanet_2338 Class
BINARY SubClassOf Orphanet_2338 Orphanet_307967,
BINARY SubClassOf Orphanet_2338 Orphanet_557492
BINARY is Orphanet_2339 Class
BINARY SubClassOf Orphanet_2339 Orphanet_377789,
BINARY SubClassOf Orphanet_2339 Orphanet_557493,
BINARY SubClassOf Orphanet_2339 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2339 BFO_0000050_some_Orphanet_611327,
BINARY SubClassOf Orphanet_2339 BFO_0000050_some_Orphanet_79359,
BINARY SubClassOf Orphanet_2339 BFO_0000050_some_Orphanet_79360
BINARY is Orphanet_234 Class
BINARY SubClassOf Orphanet_234 Orphanet_377788,
BINARY SubClassOf Orphanet_234 Orphanet_557493,
BINARY SubClassOf Orphanet_234 BFO_0000050_some_Orphanet_101940,
BINARY SubClassOf Orphanet_234 BFO_0000050_some_Orphanet_309816
BINARY is Orphanet_2340 Class
BINARY SubClassOf Orphanet_2340 Orphanet_377788,
BINARY SubClassOf Orphanet_2340 Orphanet_557493,
BINARY SubClassOf Orphanet_2340 BFO_0000050_some_Orphanet_498
BINARY is Orphanet_2342 Class
BINARY SubClassOf Orphanet_2342 Orphanet_377788,
BINARY SubClassOf Orphanet_2342 Orphanet_557493,
BINARY SubClassOf Orphanet_2342 BFO_0000050_some_Orphanet_139042,
BINARY SubClassOf Orphanet_2342 BFO_0000050_some_Orphanet_183580,
BINARY SubClassOf Orphanet_2342 BFO_0000050_some_Orphanet_307804,
BINARY SubClassOf Orphanet_2342 BFO_0000050_some_Orphanet_309340
BINARY is Orphanet_2345 Class
BINARY SubClassOf Orphanet_2345 Orphanet_377789,
BINARY SubClassOf Orphanet_2345 Orphanet_557493,
BINARY SubClassOf Orphanet_2345 BFO_0000050_some_Orphanet_117573,
BINARY SubClassOf Orphanet_2345 BFO_0000050_some_Orphanet_93454
BINARY is Orphanet_2346 Class
BINARY SubClassOf Orphanet_2346 Orphanet_183478,
BINARY SubClassOf Orphanet_2346 Orphanet_211277,
BINARY SubClassOf Orphanet_2346 Orphanet_235832,
BINARY SubClassOf Orphanet_2346 Orphanet_459537,
BINARY SubClassOf Orphanet_2346 Orphanet_557492,
BINARY SubClassOf Orphanet_2346 Orphanet_79379,
BINARY SubClassOf Orphanet_2346 Orphanet_93460,
BINARY SubClassOf Orphanet_2346 Orphanet_98196
BINARY is Orphanet_2347 Class
BINARY SubClassOf Orphanet_2347 Orphanet_377789,
BINARY SubClassOf Orphanet_2347 Orphanet_557493,
BINARY SubClassOf Orphanet_2347 BFO_0000050_some_Orphanet_93465
BINARY is Orphanet_2348 Class
BINARY SubClassOf Orphanet_2348 Orphanet_377788,
BINARY SubClassOf Orphanet_2348 Orphanet_557493,
BINARY SubClassOf Orphanet_2348 BFO_0000050_some_Orphanet_139033,
BINARY SubClassOf Orphanet_2348 BFO_0000050_some_Orphanet_300763,
BINARY SubClassOf Orphanet_2348 BFO_0000050_some_Orphanet_363245,
BINARY SubClassOf Orphanet_2348 BFO_0000050_some_Orphanet_98306
BINARY is Orphanet_2349 Class
BINARY SubClassOf Orphanet_2349 Orphanet_377788,
BINARY SubClassOf Orphanet_2349 Orphanet_557493,
BINARY SubClassOf Orphanet_2349 BFO_0000050_some_Orphanet_177107
BINARY is Orphanet_235 Class
BINARY SubClassOf Orphanet_235 Orphanet_377789,
BINARY SubClassOf Orphanet_235 Orphanet_557493,
BINARY SubClassOf Orphanet_235 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_235 BFO_0000050_some_Orphanet_139021,
BINARY SubClassOf Orphanet_235 BFO_0000050_some_Orphanet_139393,
BINARY SubClassOf Orphanet_235 BFO_0000050_some_Orphanet_183570,
BINARY SubClassOf Orphanet_235 BFO_0000050_some_Orphanet_611327,
BINARY SubClassOf Orphanet_235 BFO_0000050_some_Orphanet_79373,
BINARY SubClassOf Orphanet_235 BFO_0000050_some_Orphanet_98578
BINARY is Orphanet_2351 Class
BINARY SubClassOf Orphanet_2351 Orphanet_377789,
BINARY SubClassOf Orphanet_2351 Orphanet_557493,
BINARY SubClassOf Orphanet_2351 BFO_0000050_some_Orphanet_269531
BINARY is Orphanet_2353 Class
BINARY SubClassOf Orphanet_2353 Orphanet_377789,
BINARY SubClassOf Orphanet_2353 Orphanet_557493,
BINARY SubClassOf Orphanet_2353 BFO_0000050_some_Orphanet_102285,
BINARY SubClassOf Orphanet_2353 BFO_0000050_some_Orphanet_165707,
BINARY SubClassOf Orphanet_2353 BFO_0000050_some_Orphanet_330206
BINARY is Orphanet_2356 Class
BINARY SubClassOf Orphanet_2356 Orphanet_377791,
BINARY SubClassOf Orphanet_2356 Orphanet_557493,
BINARY SubClassOf Orphanet_2356 BFO_0000050_some_Orphanet_269194,
BINARY SubClassOf Orphanet_2356 BFO_0000050_some_Orphanet_269550,
BINARY SubClassOf Orphanet_2356 BFO_0000050_some_Orphanet_95505
BINARY is Orphanet_2357 Class
BINARY SubClassOf Orphanet_2357 Orphanet_377791,
BINARY SubClassOf Orphanet_2357 Orphanet_557493,
BINARY SubClassOf Orphanet_2357 BFO_0000050_some_Orphanet_649014
BINARY is Orphanet_235832 Class
BINARY SubClassOf Orphanet_235832 Orphanet_183524,
BINARY SubClassOf Orphanet_235832 Orphanet_557492,
BINARY SubClassOf Orphanet_235832 Orphanet_93419
BINARY is Orphanet_235936 Class
BINARY SubClassOf Orphanet_235936 Orphanet_156629,
BINARY SubClassOf Orphanet_235936 Orphanet_231641,
BINARY SubClassOf Orphanet_235936 Orphanet_371861,
BINARY SubClassOf Orphanet_235936 Orphanet_506213,
BINARY SubClassOf Orphanet_235936 Orphanet_557492
BINARY is Orphanet_236 Class
BINARY SubClassOf Orphanet_236 Orphanet_377789,
BINARY SubClassOf Orphanet_236 Orphanet_557493,
BINARY SubClassOf Orphanet_236 BFO_0000050_some_Orphanet_262767,
BINARY SubClassOf Orphanet_236 BFO_0000050_some_Orphanet_519286,
BINARY SubClassOf Orphanet_236 BFO_0000050_some_Orphanet_522568,
BINARY SubClassOf Orphanet_236 BFO_0000050_some_Orphanet_98642
BINARY is Orphanet_2363 Class
BINARY SubClassOf Orphanet_2363 Orphanet_377789,
BINARY SubClassOf Orphanet_2363 Orphanet_557493,
BINARY SubClassOf Orphanet_2363 BFO_0000050_some_Orphanet_102285,
BINARY SubClassOf Orphanet_2363 BFO_0000050_some_Orphanet_139042,
BINARY SubClassOf Orphanet_2363 BFO_0000050_some_Orphanet_156246,
BINARY SubClassOf Orphanet_2363 BFO_0000050_some_Orphanet_183580,
BINARY SubClassOf Orphanet_2363 BFO_0000050_some_Orphanet_294959,
BINARY SubClassOf Orphanet_2363 BFO_0000050_some_Orphanet_330206,
BINARY SubClassOf Orphanet_2363 BFO_0000050_some_Orphanet_435606,
BINARY SubClassOf Orphanet_2363 BFO_0000050_some_Orphanet_98609
BINARY is Orphanet_2364 Class
BINARY SubClassOf Orphanet_2364 Orphanet_377788,
BINARY SubClassOf Orphanet_2364 Orphanet_557493,
BINARY SubClassOf Orphanet_2364 BFO_0000050_some_Orphanet_79201
BINARY is Orphanet_2368 Class
BINARY SubClassOf Orphanet_2368 Orphanet_377791,
BINARY SubClassOf Orphanet_2368 Orphanet_557493,
BINARY SubClassOf Orphanet_2368 BFO_0000050_some_Orphanet_108977,
BINARY SubClassOf Orphanet_2368 BFO_0000050_some_Orphanet_365563
BINARY is Orphanet_2369 Class
BINARY SubClassOf Orphanet_2369 Orphanet_377789,
BINARY SubClassOf Orphanet_2369 Orphanet_557493,
BINARY SubClassOf Orphanet_2369 BFO_0000050_some_Orphanet_108979
BINARY is Orphanet_237 Class
BINARY SubClassOf Orphanet_237 Orphanet_377791,
BINARY SubClassOf Orphanet_237 Orphanet_557493,
BINARY SubClassOf Orphanet_237 BFO_0000050_some_Orphanet_182124,
BINARY SubClassOf Orphanet_237 BFO_0000050_some_Orphanet_357506,
BINARY SubClassOf Orphanet_237 BFO_0000050_some_Orphanet_93546
BINARY is Orphanet_2370 Class
BINARY SubClassOf Orphanet_2370 Orphanet_377789,
BINARY SubClassOf Orphanet_2370 Orphanet_557493,
BINARY SubClassOf Orphanet_2370 BFO_0000050_some_Orphanet_93441
BINARY is Orphanet_2371 Class
BINARY SubClassOf Orphanet_2371 Orphanet_377789,
BINARY SubClassOf Orphanet_2371 Orphanet_557493,
BINARY SubClassOf Orphanet_2371 BFO_0000050_some_Orphanet_139030,
BINARY SubClassOf Orphanet_2371 BFO_0000050_some_Orphanet_93441
BINARY is Orphanet_2372 Class
BINARY SubClassOf Orphanet_2372 Orphanet_377789,
BINARY SubClassOf Orphanet_2372 Orphanet_557493,
BINARY SubClassOf Orphanet_2372 BFO_0000050_some_Orphanet_156249
BINARY is Orphanet_2373 Class
BINARY SubClassOf Orphanet_2373 Orphanet_377789,
BINARY SubClassOf Orphanet_2373 Orphanet_557493,
BINARY SubClassOf Orphanet_2373 BFO_0000050_some_Orphanet_156249,
BINARY SubClassOf Orphanet_2373 BFO_0000050_some_Orphanet_435609
BINARY is Orphanet_2374 Class
BINARY SubClassOf Orphanet_2374 Orphanet_377789,
BINARY SubClassOf Orphanet_2374 Orphanet_557493,
BINARY SubClassOf Orphanet_2374 BFO_0000050_some_Orphanet_156249,
BINARY SubClassOf Orphanet_2374 BFO_0000050_some_Orphanet_435609
BINARY is Orphanet_2375 Class
BINARY SubClassOf Orphanet_2375 Orphanet_377789,
BINARY SubClassOf Orphanet_2375 Orphanet_557493,
BINARY SubClassOf Orphanet_2375 BFO_0000050_some_Orphanet_611314
BINARY is Orphanet_2377 Class
BINARY SubClassOf Orphanet_2377 Orphanet_377789,
BINARY SubClassOf Orphanet_2377 Orphanet_557493,
BINARY SubClassOf Orphanet_2377 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2377 BFO_0000050_some_Orphanet_156183,
BINARY SubClassOf Orphanet_2377 BFO_0000050_some_Orphanet_181387,
BINARY SubClassOf Orphanet_2377 BFO_0000050_some_Orphanet_611327,
BINARY SubClassOf Orphanet_2377 BFO_0000050_some_Orphanet_98661
BINARY is Orphanet_2378 Class
BINARY SubClassOf Orphanet_2378 Orphanet_377789,
BINARY SubClassOf Orphanet_2378 Orphanet_557493,
BINARY SubClassOf Orphanet_2378 BFO_0000050_some_Orphanet_294959
BINARY is Orphanet_2379 Class
BINARY SubClassOf Orphanet_2379 Orphanet_377788,
BINARY SubClassOf Orphanet_2379 Orphanet_557493,
BINARY SubClassOf Orphanet_2379 BFO_0000050_some_Orphanet_306666,
BINARY SubClassOf Orphanet_2379 BFO_0000050_some_Orphanet_307055,
BINARY SubClassOf Orphanet_2379 BFO_0000050_some_Orphanet_611314
BINARY is Orphanet_2380 Class
BINARY SubClassOf Orphanet_2380 Orphanet_377788,
BINARY SubClassOf Orphanet_2380 Orphanet_557493,
BINARY SubClassOf Orphanet_2380 BFO_0000050_some_Orphanet_399319,
BINARY SubClassOf Orphanet_2380 BFO_0000050_some_Orphanet_93421
BINARY is Orphanet_2382 Class
BINARY SubClassOf Orphanet_2382 Orphanet_377788,
BINARY SubClassOf Orphanet_2382 Orphanet_557493,
BINARY SubClassOf Orphanet_2382 BFO_0000050_some_Orphanet_611314,
BINARY SubClassOf Orphanet_2382 BFO_0000050_some_Orphanet_98259,
BINARY SubClassOf Orphanet_2382 BFO_0000050_some_Orphanet_98744,
BINARY SubClassOf Orphanet_2382 BFO_0000050_some_Orphanet_98749
BINARY is Orphanet_238269 Class
BINARY SubClassOf Orphanet_238269 Orphanet_557494,
BINARY SubClassOf Orphanet_238269 BFO_0000050_some_Orphanet_85450
BINARY is Orphanet_238305 Class
BINARY SubClassOf Orphanet_238305 Orphanet_377788,
BINARY SubClassOf Orphanet_238305 Orphanet_557493,
BINARY SubClassOf Orphanet_238305 BFO_0000050_some_Orphanet_95506
BINARY is Orphanet_238329 Class
BINARY SubClassOf Orphanet_238329 Orphanet_377788,
BINARY SubClassOf Orphanet_238329 Orphanet_557493,
BINARY SubClassOf Orphanet_238329 BFO_0000050_some_Orphanet_35696,
BINARY SubClassOf Orphanet_238329 BFO_0000050_some_Orphanet_611314,
BINARY SubClassOf Orphanet_238329 BFO_0000050_some_Orphanet_68385
BINARY is Orphanet_238446 Class
BINARY SubClassOf Orphanet_238446 Orphanet_377789,
BINARY SubClassOf Orphanet_238446 Orphanet_557493,
BINARY SubClassOf Orphanet_238446 BFO_0000050_some_Orphanet_262950
BINARY is Orphanet_238455 Class
BINARY SubClassOf Orphanet_238455 Orphanet_377788,
BINARY SubClassOf Orphanet_238455 Orphanet_557493,
BINARY SubClassOf Orphanet_238455 BFO_0000050_some_Orphanet_306666,
BINARY SubClassOf Orphanet_238455 BFO_0000050_some_Orphanet_307055,
BINARY SubClassOf Orphanet_238455 BFO_0000050_some_Orphanet_391711,
BINARY SubClassOf Orphanet_238455 BFO_0000050_some_Orphanet_611314
BINARY is Orphanet_238459 Class
BINARY SubClassOf Orphanet_238459 Orphanet_377788,
BINARY SubClassOf Orphanet_238459 Orphanet_557493,
BINARY SubClassOf Orphanet_238459 BFO_0000050_some_Orphanet_309526,
BINARY SubClassOf Orphanet_238459 BFO_0000050_some_Orphanet_371071,
BINARY SubClassOf Orphanet_238459 BFO_0000050_some_Orphanet_371207,
BINARY SubClassOf Orphanet_238459 BFO_0000050_some_Orphanet_611314
BINARY is Orphanet_238468 Class
BINARY SubClassOf Orphanet_238468 Orphanet_377788,
BINARY SubClassOf Orphanet_238468 Orphanet_557493,
BINARY SubClassOf Orphanet_238468 BFO_0000050_some_Orphanet_79373,
BINARY SubClassOf Orphanet_238468 BFO_0000050_some_Orphanet_98027,
BINARY SubClassOf Orphanet_238468 BFO_0000050_some_Orphanet_98604
BINARY is Orphanet_238475 Class
BINARY SubClassOf Orphanet_238475 Orphanet_377788,
BINARY SubClassOf Orphanet_238475 Orphanet_557493,
BINARY SubClassOf Orphanet_238475 BFO_0000050_some_Orphanet_163631
BINARY is Orphanet_238505 Class
BINARY SubClassOf Orphanet_238505 Orphanet_377788,
BINARY SubClassOf Orphanet_238505 Orphanet_557493,
BINARY SubClassOf Orphanet_238505 BFO_0000050_some_Orphanet_480549,
BINARY SubClassOf Orphanet_238505 BFO_0000050_some_Orphanet_664450,
BINARY SubClassOf Orphanet_238505 BFO_0000050_some_Orphanet_664734
BINARY is Orphanet_238517 Class
BINARY SubClassOf Orphanet_238517 Orphanet_183592,
BINARY SubClassOf Orphanet_238517 Orphanet_369886,
BINARY SubClassOf Orphanet_238517 Orphanet_506213,
BINARY SubClassOf Orphanet_238517 Orphanet_557492,
BINARY SubClassOf Orphanet_238517 Orphanet_79166,
BINARY SubClassOf Orphanet_238517 Orphanet_93603
BINARY is Orphanet_238523 Class
BINARY SubClassOf Orphanet_238523 Orphanet_377788,
BINARY SubClassOf Orphanet_238523 Orphanet_557493,
BINARY SubClassOf Orphanet_238523 BFO_0000050_some_Orphanet_238517
BINARY is Orphanet_238536 Class
BINARY SubClassOf Orphanet_238536 Orphanet_557492,
BINARY SubClassOf Orphanet_238536 Orphanet_98428
BINARY is Orphanet_238547 Class
BINARY SubClassOf Orphanet_238547 Orphanet_557492,
BINARY SubClassOf Orphanet_238547 Orphanet_98428
BINARY is Orphanet_238557 Class
BINARY SubClassOf Orphanet_238557 Orphanet_377788,
BINARY SubClassOf Orphanet_238557 Orphanet_557493,
BINARY SubClassOf Orphanet_238557 BFO_0000050_some_Orphanet_238536
BINARY is Orphanet_238569 Class
BINARY SubClassOf Orphanet_238569 Orphanet_377788,
BINARY SubClassOf Orphanet_238569 Orphanet_557493,
BINARY SubClassOf Orphanet_238569 BFO_0000050_some_Orphanet_182231,
BINARY SubClassOf Orphanet_238569 BFO_0000050_some_Orphanet_529974,
BINARY SubClassOf Orphanet_238569 BFO_0000050_some_Orphanet_619249
BINARY is Orphanet_238578 Class
BINARY SubClassOf Orphanet_238578 Orphanet_557494,
BINARY SubClassOf Orphanet_238578 BFO_0000050_some_Orphanet_199315,
BINARY SubClassOf Orphanet_238578 BFO_0000050_some_Orphanet_262968
BINARY is Orphanet_238583 Class
BINARY SubClassOf Orphanet_238583 Orphanet_377788,
BINARY SubClassOf Orphanet_238583 Orphanet_557493,
BINARY SubClassOf Orphanet_238583 BFO_0000050_some_Orphanet_309819
BINARY is Orphanet_238593 Class
BINARY SubClassOf Orphanet_238593 Orphanet_557494,
BINARY SubClassOf Orphanet_238593 BFO_0000050_some_Orphanet_165711,
BINARY SubClassOf Orphanet_238593 BFO_0000050_some_Orphanet_596448
BINARY is Orphanet_2386 Class
BINARY SubClassOf Orphanet_2386 Orphanet_377788,
BINARY SubClassOf Orphanet_2386 Orphanet_557493,
BINARY SubClassOf Orphanet_2386 BFO_0000050_some_Orphanet_308041
BINARY is Orphanet_238606 Class
BINARY SubClassOf Orphanet_238606 Orphanet_377788,
BINARY SubClassOf Orphanet_238606 Orphanet_557493,
BINARY SubClassOf Orphanet_238606 BFO_0000050_some_Orphanet_306712
BINARY is Orphanet_238613 Class
BINARY SubClassOf Orphanet_238613 Orphanet_557494,
BINARY SubClassOf Orphanet_238613 BFO_0000050_some_Orphanet_116
BINARY is Orphanet_238621 Class
BINARY SubClassOf Orphanet_238621 Orphanet_377793,
BINARY SubClassOf Orphanet_238621 Orphanet_557493,
BINARY SubClassOf Orphanet_238621 BFO_0000050_some_Orphanet_117569
BINARY is Orphanet_238624 Class
BINARY SubClassOf Orphanet_238624 Orphanet_377788,
BINARY SubClassOf Orphanet_238624 Orphanet_557493,
BINARY SubClassOf Orphanet_238624 BFO_0000050_some_Orphanet_98006
BINARY is Orphanet_238637 Class
BINARY SubClassOf Orphanet_238637 Orphanet_377788,
BINARY SubClassOf Orphanet_238637 Orphanet_557493,
BINARY SubClassOf Orphanet_238637 BFO_0000050_some_Orphanet_93546
BINARY is Orphanet_238642 Class
BINARY SubClassOf Orphanet_238642 Orphanet_557494,
BINARY SubClassOf Orphanet_238642 BFO_0000050_some_Orphanet_617
BINARY is Orphanet_238646 Class
BINARY SubClassOf Orphanet_238646 Orphanet_557494,
BINARY SubClassOf Orphanet_238646 BFO_0000050_some_Orphanet_617
BINARY is Orphanet_238650 Class
BINARY SubClassOf Orphanet_238650 Orphanet_557494,
BINARY SubClassOf Orphanet_238650 BFO_0000050_some_Orphanet_617
BINARY is Orphanet_238654 Class
BINARY SubClassOf Orphanet_238654 Orphanet_557494,
BINARY SubClassOf Orphanet_238654 BFO_0000050_some_Orphanet_617
BINARY is Orphanet_238666 Class
BINARY SubClassOf Orphanet_238666 Orphanet_377788,
BINARY SubClassOf Orphanet_238666 Orphanet_557493,
BINARY SubClassOf Orphanet_238666 BFO_0000050_some_Orphanet_174590,
BINARY SubClassOf Orphanet_238666 BFO_0000050_some_Orphanet_399839
BINARY is Orphanet_238670 Class
BINARY SubClassOf Orphanet_238670 Orphanet_377788,
BINARY SubClassOf Orphanet_238670 Orphanet_557493,
BINARY SubClassOf Orphanet_238670 BFO_0000050_some_Orphanet_226298
BINARY is Orphanet_238688 Class
BINARY SubClassOf Orphanet_238688 Orphanet_377788,
BINARY SubClassOf Orphanet_238688 Orphanet_557493,
BINARY SubClassOf Orphanet_238688 BFO_0000050_some_Orphanet_238699
BINARY is Orphanet_238696 Class
BINARY SubClassOf Orphanet_238696 Orphanet_178045,
BINARY SubClassOf Orphanet_238696 Orphanet_557492
BINARY is Orphanet_238699 Class
BINARY SubClassOf Orphanet_238699 Orphanet_178045,
BINARY SubClassOf Orphanet_238699 Orphanet_557492
BINARY is Orphanet_2387 Class
BINARY SubClassOf Orphanet_2387 Orphanet_377788,
BINARY SubClassOf Orphanet_2387 Orphanet_557493,
BINARY SubClassOf Orphanet_2387 BFO_0000050_some_Orphanet_79369
BINARY is Orphanet_238722 Class
BINARY SubClassOf Orphanet_238722 Orphanet_377788,
BINARY SubClassOf Orphanet_238722 Orphanet_557493,
BINARY SubClassOf Orphanet_238722 BFO_0000050_some_Orphanet_102003,
BINARY SubClassOf Orphanet_238722 BFO_0000050_some_Orphanet_183521,
BINARY SubClassOf Orphanet_238722 BFO_0000050_some_Orphanet_611314
BINARY is Orphanet_238744 Class
BINARY SubClassOf Orphanet_238744 Orphanet_377789,
BINARY SubClassOf Orphanet_238744 Orphanet_557493,
BINARY SubClassOf Orphanet_238744 BFO_0000050_some_Orphanet_180170,
BINARY SubClassOf Orphanet_238744 BFO_0000050_some_Orphanet_183731,
BINARY SubClassOf Orphanet_238744 BFO_0000050_some_Orphanet_294955,
BINARY SubClassOf Orphanet_238744 BFO_0000050_some_Orphanet_404574
BINARY is Orphanet_238750 Class
BINARY SubClassOf Orphanet_238750 Orphanet_377789,
BINARY SubClassOf Orphanet_238750 Orphanet_557493,
BINARY SubClassOf Orphanet_238750 BFO_0000050_some_Orphanet_262029
BINARY is Orphanet_238763 Class
BINARY SubClassOf Orphanet_238763 Orphanet_377789,
BINARY SubClassOf Orphanet_238763 Orphanet_557493,
BINARY SubClassOf Orphanet_238763 BFO_0000050_some_Orphanet_525677,
BINARY SubClassOf Orphanet_238763 BFO_0000050_some_Orphanet_98631
BINARY is Orphanet_238769 Class
BINARY SubClassOf Orphanet_238769 Orphanet_377789,
BINARY SubClassOf Orphanet_238769 Orphanet_557493,
BINARY SubClassOf Orphanet_238769 BFO_0000050_some_Orphanet_262001
BINARY is Orphanet_2388 Class
BINARY SubClassOf Orphanet_2388 Orphanet_377788,
BINARY SubClassOf Orphanet_2388 Orphanet_557493,
BINARY SubClassOf Orphanet_2388 BFO_0000050_some_Orphanet_207018,
BINARY SubClassOf Orphanet_2388 BFO_0000050_some_Orphanet_225713,
BINARY SubClassOf Orphanet_2388 BFO_0000050_some_Orphanet_263440,
BINARY SubClassOf Orphanet_2388 BFO_0000050_some_Orphanet_68385,
BINARY SubClassOf Orphanet_2388 BFO_0000050_some_Orphanet_79359,
BINARY SubClassOf Orphanet_2388 BFO_0000050_some_Orphanet_79360
BINARY is Orphanet_239 Class
BINARY SubClassOf Orphanet_239 Orphanet_377788,
BINARY SubClassOf Orphanet_239 Orphanet_557493,
BINARY SubClassOf Orphanet_239 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_239 BFO_0000050_some_Orphanet_253,
BINARY SubClassOf Orphanet_239 BFO_0000050_some_Orphanet_611327
BINARY is Orphanet_2390 Class
BINARY SubClassOf Orphanet_2390 Orphanet_377788,
