R(BFO_0000050,is,ObjectProperty)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R((under_review)_huntington_disease,_version_2,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R(receptors_kinases/serine/,is,agi-folder)
R(<agi-pathway,is,Class)
R(acne_vulgaris,,is,<agi-folder)
R(3,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,is,<agi-folder)
R(<agi-pathway,is,Class)
R(alpha_1-antitrypsin_deficiency,,is,<agi-folder)
R(1,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R((under_review)_huntington_disease,_version_2,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,is,<agi-folder)
R(<agi-pathway,is,Class)
R(v,is,<agi-folder)
R(<agi-pathway,is,Class)
R(l,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,is,<agi-folder)
R(<agi-pathway,is,Class)
R(lipid_like_gpcrs_ligands,,is,<agi-folder)
R(p,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(age-related_macular_degeneration,,is,<agi-folder)
R(1,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R((under_review)_fibrosis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(insulin_receptors_family,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(interleukin_receptors/,is,agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,,is,<agi-folder)
R(protein_modification_site,is,<agi-folder)
R(<agi-pathway,is,Class)
R(ulcerative_colitis,,is,<agi-folder)
R(1,is,<agi-folder)
R(<agi-pathway,is,Class)
R(o,,is,<agi-folder)
R(protists,is,<agi-folder)
R(<agi-pathway,is,Class)
R(r,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(f,,is,<agi-folder)
R(fgf_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(1,,is,<agi-folder)
R(sclerosis,_amyotrophic_lateral,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,,is,<agi-folder)
R(ereg-egfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,,is,<agi-folder)
R(ereg-egfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(o,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(g,,is,<agi-folder)
R(hemicellulose_biosythesis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,,is,<agi-folder)
R(peptide_gpcrs_ligands,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(w,,is,<agi-folder)
R(wilson's_disease,is,<agi-folder)
R(<agi-pathway,is,Class)
R(ulcerative_colitis,,is,<agi-folder)
R(3,is,<agi-folder)
R(<agi-pathway,is,Class)
R(p,,is,<agi-folder)
R(phenylketonuria,is,<agi-folder)
R(<agi-pathway,is,Class)
R(f,,is,<agi-folder)
R(plants,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,,is,<agi-folder)
R(huntington_disease,is,<agi-folder)
R(<agi-pathway,is,Class)
R(hearing_loss,,is,<agi-folder)
R(3,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(catabolism,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,,is,<agi-folder)
R(receptor_kinases/,is,agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(interferons_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,is,<agi-folder)
R(<agi-pathway,is,Class)
R(human_papillomavirus_infection,,is,<agi-folder)
R(4,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,,is,<agi-folder)
R(hpv_infection_and_cancer,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,,is,<agi-folder)
R(bmp-receptors_kinases/serine/,is,agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(1,,is,<agi-folder)
R(crohn's_disease,is,<agi-folder)
R(<agi-pathway,is,Class)
R(p,,is,<agi-folder)
R(protein_tyrosine_phosphatase_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(p,,is,<agi-folder)
R(proteins_tover,is,<agi-folder)
R(<agi-pathway,is,Class)
R(l,,is,<agi-folder)
R(plant_lipid_biosynthesis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(metabolic_cycles,,is,<agi-folder)
R(p,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,,is,<agi-folder)
R(hbegf-egfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,,is,<agi-folder)
R(receptors_kinases/serine/,is,agi-folder)
R(<agi-pathway,is,Class)
R(p,,is,<agi-folder)
R((under_review)_epithelial_to_mesenchymal_transition,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(peptide_gpcrs_ligands,is,<agi-folder)
R(<agi-pathway,is,Class)
R(r,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(p,,is,<agi-folder)
R(pdgf-pdgfr_ligands_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(g,,is,<agi-folder)
R(receptor_kinases/,is,agi-folder)
R(<agi-pathway,is,Class)
R(e,,is,<agi-folder)
R(erythropoietin_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,is,<agi-folder)
R(<agi-pathway,is,Class)
R(asthma,,is,<agi-folder)
R(4,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(cornea_metabolism,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(anabolism,,is,<agi-folder)
R(r,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,is,<agi-folder)
R(<agi-pathway,is,Class)
R(cornea_neovascularization,,is,<agi-folder)
R(v,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(o,,is,<agi-folder)
R(oncostatin_m_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(diabetes_mellitus_type_2,,is,<agi-folder)
R(4,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(p,,is,<agi-folder)
R(panic_disorder,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R((under_review)_ataxis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(catabolism,,is,<agi-folder)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,,is,<agi-folder)
R(notch_receptors,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(interferons_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(hypertension_pulmonary,,is,<agi-folder)
R(1,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,,is,<agi-folder)
R(b-cell_receptor_(cd_molecules),is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(amino_acids_metabolism,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R(tgfa-egfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,is,<agi-folder)
R(<agi-pathway,is,Class)
R(w,is,<agi-folder)
R(<agi-pathway,is,Class)
R(animal,,is,<agi-folder)
R(b,is,<agi-folder)
R(<agi-pathway,is,Class)
R(o,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(f,,is,<agi-folder)
R(fgf_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R(tnf_receptor_superfamily_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R(toll-like_receptors_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(f,,is,<agi-folder)
R(fgfr_family,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(v,is,<agi-folder)
R(<agi-pathway,is,Class)
R(l,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(ig-like_cell_adhesion_molecule_family_(cd_molecules),is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R((under_review)_insulin_resistance,is,<agi-folder)
R(<agi-pathway,is,Class)
R(v,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,,is,<agi-folder)
R(detoxification,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(chemokines_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(l,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,,is,<agi-folder)
R(protein_modification_site,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(plant_hormone_biosynthesis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,is,<agi-folder)
R(<agi-pathway,is,Class)
R(atherosclerosis,,is,<agi-folder)
R(3,is,<agi-folder)
R(<agi-pathway,is,Class)
R(f,,is,<agi-folder)
R(integrin_receptors,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(p,,is,<agi-folder)
R((under_review)_hallmarks_of_cancer_(11),is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,,is,<agi-folder)
R(neurotrophins-ntrk1_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(efferocytosis,,is,<agi-folder)
R(k,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(receptors_kinases/serine/,is,agi-folder)
R(<agi-pathway,is,Class)
R(m,,is,<agi-folder)
R((under_review)_neuromuscular_disorders,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R(tgfb-receptors_kinases/serine/,is,agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(interleukins_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(l,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(interleukin_receptors/,is,agi-folder)
R(<agi-pathway,is,Class)
R(gram-negative,,is,<agi-folder)
R(l,is,<agi-folder)
R(<agi-pathway,is,Class)
R(l,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(endometriosis,,is,<agi-folder)
R(3,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(metabolic_cycles,,is,<agi-folder)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,,is,<agi-folder)
R((under_review)_neuromuscular_disorders,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(insects,is,<agi-folder)
R(<agi-pathway,is,Class)
R(asthma,,is,<agi-folder)
R(2,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(ig-like_cell_adhesion_molecule_family_(cd_molecules),is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R(tgfa-egfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(insulin-igfr1/,is,agi-folder)
R(<agi-pathway,is,Class)
R(v,,is,<agi-folder)
R(vegfr_family,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,,is,<agi-folder)
R(bmp-receptors_kinases/serine/,is,agi-folder)
R(<agi-pathway,is,Class)
R(r,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(w,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R((under_review)_fibrosis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,,is,<agi-folder)
R(receptor_kinases/,is,agi-folder)
R(<agi-pathway,is,Class)
R(m,,is,<agi-folder)
R((under_review)_mrgx2_aops,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(cd86_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(o,,is,<agi-folder)
R(ovarian_cancer,is,<agi-folder)
R(<agi-pathway,is,Class)
R(amino_acids_metabolism,,is,<agi-folder)
R(b,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,,is,<agi-folder)
R(migraine,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(interleukins_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(interleukins_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,,is,<agi-folder)
R(nrg-egfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(v,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(atherosclerosis,,is,<agi-folder)
R(2,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(corneal_inflammation,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,is,<agi-folder)
R(<agi-pathway,is,Class)
R(f,,is,<agi-folder)
R(fgf_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(hypothyroidism_congenital,is,<agi-folder)
R(<agi-pathway,is,Class)
R(p,,is,<agi-folder)
R(pdgfr_family,is,<agi-folder)
R(<agi-pathway,is,Class)
R(p,,is,<agi-folder)
R(psoriasis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(interleukins_expression_biomarkers,,is,<agi-folder)
R(toll-like_receptors_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(p,,is,<agi-folder)
R(photosynthesis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(plant_hormone_biosynthesis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(metabolic_cycles,,is,<agi-folder)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R(tnf_receptor_superfamily/,is,agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(secondary_metabolism,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(colony_stimulating_factors_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(photosynthesis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(v,,is,<agi-folder)
R(vegf-kdr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(secondary_metabolism,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(protists,,is,<agi-folder)
R(v,is,<agi-folder)
R(<agi-pathway,is,Class)
R(p,,is,<agi-folder)
R(secondary_metabolism,is,<agi-folder)
R(<agi-pathway,is,Class)
R(v,,is,<agi-folder)
R(vegfr_family,is,<agi-folder)
R(<agi-pathway,is,Class)
R(u,,is,<agi-folder)
R(lypd_(urokinase)_receptors,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R((under_review)_hallmarks_of_cancer_(11),is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R(receptors_kinases/serine/,is,agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(o,is,<agi-folder)
R(<agi-pathway,is,Class)
R(glomerulonephritis,,is,<agi-folder)
R(1,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R(t-cell_receptors_(cd_molecules),is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,,is,<agi-folder)
R((under_review)_fibrosis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(beta-arrestin-mediated_receptors_signaling,,is,<agi-folder)
R(i,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(peptide_gpcrs_ligands,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(interleukins_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(catabolism,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(corneal_inflammation,,is,<agi-folder)
R(g,is,<agi-folder)
R(<agi-pathway,is,Class)
R(1,,is,<agi-folder)
R(alzheimer's_disease,is,<agi-folder)
R(<agi-pathway,is,Class)
R(amino_acids_metabolism,,is,<agi-folder)
R(g,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,,is,<agi-folder)
R(migraine,is,<agi-folder)
R(<agi-pathway,is,Class)
R(catabolism,,is,<agi-folder)
R(g,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(cd86_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R(tnf_receptor_superfamily/,is,agi-folder)
R(<agi-pathway,is,Class)
R(protists,,is,<agi-folder)
R(u,is,<agi-folder)
R(<agi-pathway,is,Class)
R(o,,is,<agi-folder)
R(ovarian_cancer,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(aryl_hydrocarbon_receptor_signaling,is,<agi-folder)
R(<agi-pathway,is,Class)
R(f,is,<agi-folder)
R(<agi-pathway,is,Class)
R(k,is,<agi-folder)
R(<agi-pathway,is,Class)
R(chronic_obstructive_pulmonary_disease,,is,<agi-folder)
R(3,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(areg-ehfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R(tgfa-egfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,,is,<agi-folder)
R(btc-egfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(corneal_hydration,,is,<agi-folder)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R(tnf_receptor_superfamily_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R((under_review)_fibroblast_differentiation,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(corneal_stroma_remodeling,,is,<agi-folder)
R(o,is,<agi-folder)
R(<agi-pathway,is,Class)
R(l,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,,is,<agi-folder)
R(neurotrophins-ntrk1_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(cd86_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(anabolism,,is,<agi-folder)
R(g,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(f,,is,<agi-folder)
R((under_review)_insulin_resistance,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(glaucoma,,is,<agi-folder)
R(3,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,,is,<agi-folder)
R((under_review)_huntington_disease,_version_2,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,is,<agi-folder)
R(<agi-pathway,is,Class)
R(anabolism,,is,<agi-folder)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(catabolism,,is,<agi-folder)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(interleukin_receptors/,is,agi-folder)
R(<agi-pathway,is,Class)
R(f,,is,<agi-folder)
R(f2r_gpcrs_ligands,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(o,is,<agi-folder)
R(<agi-pathway,is,Class)
R(v,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(l,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(p,,is,<agi-folder)
R(pdgf-pdgfr_ligands_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R((under_review)_hallmarks_of_cancer_(11),is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,,is,<agi-folder)
R(protein_modification_site,is,<agi-folder)
R(<agi-pathway,is,Class)
R(k,,is,<agi-folder)
R(receptor_tyrosine_kinases_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(asthma,,is,<agi-folder)
R(2,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R(tgfa-egfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
